idRule,count_Ant,sup_Antec,count_Cons,sup_Cons,count_Rule,sup_Rule,conf_Rule,state
74,0,0.0,0,0.0,0,0.0,0.0,Not supported
75,0,0.0,0,0.0,0,0.0,0.0,Not supported
76,0,0.0,0,0.0,0,0.0,0.0,Not supported
77,0,0.0,0,0.0,0,0.0,0.0,Not supported
78,0,0.0,0,0.0,0,0.0,0.0,Not supported
79,0,0.0,0,0.0,0,0.0,0.0,Not supported
80,0,0.0,0,0.0,0,0.0,0.0,Not supported
81,0,0.0,0,0.0,0,0.0,0.0,Not supported
82,0,0.0,0,0.0,0,0.0,0.0,Not supported
83,0,0.0,0,0.0,0,0.0,0.0,Not supported
84,0,0.0,0,0.0,0,0.0,0.0,Not supported
85,0,0.0,0,0.0,0,0.0,0.0,Not supported
86,0,0.0,0,0.0,0,0.0,0.0,Not supported
87,0,0.0,0,0.0,0,0.0,0.0,Not supported
88,0,0.0,0,0.0,0,0.0,0.0,Not supported
89,0,0.0,0,0.0,0,0.0,0.0,Not supported
90,0,0.0,0,0.0,0,0.0,0.0,Not supported
91,0,0.0,0,0.0,0,0.0,0.0,Not supported
92,0,0.0,0,0.0,0,0.0,0.0,Not supported
93,0,0.0,0,0.0,0,0.0,0.0,Not supported
94,0,0.0,0,0.0,0,0.0,0.0,Not supported
95,0,0.0,0,0.0,0,0.0,0.0,Not supported
96,0,0.0,0,0.0,0,0.0,0.0,Not supported
97,0,0.0,0,0.0,0,0.0,0.0,Not supported
98,0,0.0,0,0.0,0,0.0,0.0,Not supported
99,0,0.0,0,0.0,0,0.0,0.0,Not supported
100,0,0.0,10,0.0010688328345446773,0,0.0,0.0,Not supported
101,0,0.0,0,0.0,0,0.0,0.0,Not supported
102,0,0.0,0,0.0,0,0.0,0.0,Not supported
103,0,0.0,0,0.0,0,0.0,0.0,Not supported
104,0,0.0,0,0.0,0,0.0,0.0,Not supported
105,0,0.0,2,0.00021376656690893543,0,0.0,0.0,Not supported
106,0,0.0,0,0.0,0,0.0,0.0,Not supported
107,11,0.001175716117999145,0,0.0,0,0.0,0.0,Not supported
108,0,0.0,0,0.0,0,0.0,0.0,Not supported
109,0,0.0,0,0.0,0,0.0,0.0,Not supported
110,0,0.0,0,0.0,0,0.0,0.0,Not supported
111,0,0.0,0,0.0,0,0.0,0.0,Not supported
112,0,0.0,0,0.0,0,0.0,0.0,Not supported
113,0,0.0,0,0.0,0,0.0,0.0,Not supported
114,0,0.0,2,0.00021376656690893543,0,0.0,0.0,Not supported
115,0,0.0,0,0.0,0,0.0,0.0,Not supported
116,0,0.0,0,0.0,0,0.0,0.0,Not supported
117,0,0.0,0,0.0,0,0.0,0.0,Not supported
118,0,0.0,0,0.0,0,0.0,0.0,Not supported
119,0,0.0,0,0.0,0,0.0,0.0,Not supported
120,0,0.0,3,0.0003206498503634032,0,0.0,0.0,Not supported
121,0,0.0,0,0.0,0,0.0,0.0,Not supported
122,0,0.0,2677,0.2861265498076101,0,0.0,0.0,Not supported
123,0,0.0,0,0.0,0,0.0,0.0,Not supported
124,0,0.0,7,0.000748182984181274,0,0.0,0.0,Not supported
125,0,0.0,6,0.0006412997007268063,0,0.0,0.0,Not supported
126,0,0.0,0,0.0,0,0.0,0.0,Not supported
127,0,0.0,0,0.0,0,0.0,0.0,Not supported
128,0,0.0,2118,0.22637879435656263,0,0.0,0.0,Not supported
129,0,0.0,0,0.0,0,0.0,0.0,Not supported
130,0,0.0,0,0.0,0,0.0,0.0,Not supported
131,0,0.0,0,0.0,0,0.0,0.0,Not supported
132,0,0.0,0,0.0,0,0.0,0.0,Not supported
133,0,0.0,0,0.0,0,0.0,0.0,Not supported
134,0,0.0,0,0.0,0,0.0,0.0,Not supported
135,0,0.0,0,0.0,0,0.0,0.0,Not supported
136,0,0.0,0,0.0,0,0.0,0.0,Not supported
137,0,0.0,75,0.00801624625908508,0,0.0,0.0,Not supported
138,0,0.0,0,0.0,0,0.0,0.0,Not supported
139,0,0.0,0,0.0,0,0.0,0.0,Not supported
140,0,0.0,0,0.0,0,0.0,0.0,Not supported
141,0,0.0,0,0.0,0,0.0,0.0,Not supported
142,0,0.0,0,0.0,0,0.0,0.0,Not supported
143,0,0.0,0,0.0,0,0.0,0.0,Not supported
144,0,0.0,0,0.0,0,0.0,0.0,Not supported
145,0,0.0,0,0.0,0,0.0,0.0,Not supported
146,0,0.0,0,0.0,0,0.0,0.0,Not supported
147,0,0.0,0,0.0,0,0.0,0.0,Not supported
148,0,0.0,0,0.0,0,0.0,0.0,Not supported
149,0,0.0,0,0.0,0,0.0,0.0,Not supported
150,0,0.0,0,0.0,0,0.0,0.0,Not supported
151,0,0.0,6,0.0006412997007268063,0,0.0,0.0,Not supported
152,0,0.0,0,0.0,0,0.0,0.0,Not supported
153,0,0.0,0,0.0,0,0.0,0.0,Not supported
154,0,0.0,0,0.0,0,0.0,0.0,Not supported
155,0,0.0,0,0.0,0,0.0,0.0,Not supported
156,0,0.0,0,0.0,0,0.0,0.0,Not supported
157,0,0.0,0,0.0,0,0.0,0.0,Not supported
158,0,0.0,0,0.0,0,0.0,0.0,Not supported
159,0,0.0,0,0.0,0,0.0,0.0,Not supported
160,0,0.0,0,0.0,0,0.0,0.0,Not supported
161,0,0.0,0,0.0,0,0.0,0.0,Not supported
162,0,0.0,0,0.0,0,0.0,0.0,Not supported
163,0,0.0,0,0.0,0,0.0,0.0,Not supported
164,0,0.0,66,0.00705429670799487,0,0.0,0.0,Not supported
165,0,0.0,0,0.0,0,0.0,0.0,Not supported
166,0,0.0,0,0.0,0,0.0,0.0,Not supported
167,0,0.0,0,0.0,0,0.0,0.0,Not supported
168,0,0.0,0,0.0,0,0.0,0.0,Not supported
169,0,0.0,11,0.001175716117999145,0,0.0,0.0,Not supported
170,0,0.0,0,0.0,0,0.0,0.0,Not supported
171,0,0.0,0,0.0,0,0.0,0.0,Not supported
172,0,0.0,0,0.0,0,0.0,0.0,Not supported
173,0,0.0,0,0.0,0,0.0,0.0,Not supported
